Date,USD_INR,EUR_INR,GBP_INR,JPY_INR
2024-02-29,82.9119,89.778,104.9682,0.5499
2024-03-01,82.9104,89.527,104.6728,0.5521
2024-03-04,82.8461,89.709,104.8213,0.5443
2024-03-05,82.9105,89.931,105.2269,0.5502
2024-03-06,82.8848,89.927,105.3092,0.5525
2024-03-07,82.8191,90.276,105.4571,0.5549
2024-03-08,82.7523,90.598,106.0267,0.5595
2024-03-11,82.7521,90.426,106.3774,0.5554
2024-03-12,82.7783,90.401,106.0564,0.5636
2024-03-13,82.8351,90.38,105.9791,0.5611
2024-03-14,82.8311,90.656,106.0404,0.5607
2024-03-15,82.9656,90.171,105.7021,0.5586
2024-03-18,82.8889,89.301,105.5216,0.5504
2024-03-19,82.8636,89.982,105.5089,0.5548
2024-03-20,83.0424,90.129,105.6257,0.5493
2024-03-21,83.0546,90.713,106.3425,0.5502
2024-03-22,83.2266,90.341,105.3628,0.5485
2024-03-25,83.5936,90.253,105.3824,0.5438
2024-03-26,83.4174,90.328,105.408,0.5506
2024-03-27,83.3455,90.102,105.2334,0.549
2024-03-28,83.365,90.065,105.1722,0.5507
2024-03-29,83.393,89.864,105.2834,0.5514
2024-04-01,83.3648,89.868,105.3144,0.5443
2024-04-02,83.4097,88.9196,104.7379,0.5443
2024-04-03,83.3503,89.662,104.8207,0.5495
2024-04-04,83.3733,90.118,105.6382,0.5486
2024-04-05,83.4778,90.331,105.5737,0.551
2024-04-08,83.2968,89.2376,105.1601,0.5431
2024-04-09,83.2696,90.367,105.4067,0.5479
2024-04-10,83.2243,90.269,105.5035,0.5478
2024-04-11,83.4127,89.529,104.5875,0.5451
2024-04-12,83.3493,89.307,104.6559,0.5432
2024-04-15,83.6111,88.889,104.1597,0.5367
2024-04-16,83.506,88.644,103.9457,0.5411
2024-04-17,83.6675,88.779,104.0037,0.5403
2024-04-18,83.5958,89.107,104.1184,0.5412
2024-04-19,83.545,88.862,103.8697,0.5401
2024-04-22,83.3853,87.8794,103.206,0.5326
2024-04-23,83.3862,88.745,102.97,0.5381
2024-04-24,83.2833,89.05,103.6827,0.5376
2024-04-25,83.3406,89.09,103.8339,0.5362
2024-04-26,83.3018,89.285,104.2175,0.5349
2024-04-29,83.4023,89.096,104.2998,0.5216
2024-04-30,83.4511,89.344,104.8403,0.5337
2024-05-01,83.4984,88.983,104.4197,0.5287
2024-05-02,83.4064,88.978,104.4783,0.5254
2024-05-03,83.4063,89.354,104.5804,0.5446
2024-05-06,83.38,88.655,104.6528,0.5376
2024-05-07,83.4728,89.789,104.8408,0.5407
2024-05-08,83.4699,89.649,104.3419,0.5389
2024-05-09,83.4643,89.622,104.2691,0.5361
2024-05-10,83.4594,89.913,104.5332,0.5367
2024-05-13,83.5248,89.0047,104.5981,0.5308
2024-05-14,83.5055,90.053,104.8745,0.5341
2024-05-15,83.5242,90.257,105.1207,0.5333
2024-05-16,83.4051,90.726,105.8727,0.5399
2024-05-17,83.4701,90.628,105.7633,0.5367
2024-05-20,83.3004,89.3108,105.8401,0.5267
2024-05-21,83.315,90.394,105.8791,0.5322
2024-05-22,83.3168,90.355,105.9128,0.5327
2024-05-23,83.2671,90.052,105.9156,0.5308
2024-05-24,83.2864,89.993,105.7462,0.5302
2024-05-27,83.0522,89.1048,105.7875,0.523
2024-05-28,83.1457,90.211,106.1858,0.5294
2024-05-29,83.2065,90.159,106.1573,0.5283
2024-05-30,83.3656,90.016,105.881,0.5283
2024-05-31,83.3209,90.157,106.0668,0.5308
2024-06-03,83.4508,90.428,106.346,0.5246
2024-06-04,83.0934,90.534,106.443,0.5321
2024-06-05,83.6294,90.924,106.8007,0.5388
2024-06-06,83.3808,90.466,106.6683,0.5342
2024-06-07,83.4731,90.837,106.774,0.5357
2024-06-10,83.5276,89.8442,106.3132,0.5313
2024-06-11,83.5298,89.871,106.3376,0.5317
2024-06-12,83.5968,89.717,106.4943,0.5316
2024-06-13,83.5343,90.245,106.889,0.5323
2024-06-14,83.5221,89.609,106.5387,0.5311
2024-06-17,83.5518,88.3723,105.9529,0.524
2024-06-18,83.5101,89.63,106.1581,0.5292
2024-06-19,83.3741,89.454,105.9523,0.5277
2024-06-20,83.4195,89.611,106.1175,0.5278
2024-06-21,83.6016,89.397,105.8758,0.5254
2024-06-24,83.5625,88.1915,105.6136,0.5161
2024-06-25,83.4604,89.518,105.8457,0.5224
2024-06-26,83.4146,89.248,105.8018,0.5219
2024-06-27,83.5804,89.18,105.4849,0.5199
2024-06-28,83.4509,89.293,105.5025,0.5189
2024-07-01,83.3675,89.229,105.4551,0.5115
2024-07-02,83.4413,89.51,105.5133,0.5162
2024-07-03,83.4791,89.648,105.9218,0.5165
2024-07-04,83.4912,90.017,106.4094,0.5161
2024-07-05,83.4934,90.184,106.4983,0.517
2024-07-08,83.4721,89.409,106.9141,0.5125
2024-07-09,83.4576,90.301,106.9457,0.5186
2024-07-10,83.493,90.22,106.7754,0.5171
2024-07-11,83.4959,90.371,107.302,0.5162
2024-07-12,83.5185,90.743,107.9184,0.5274
2024-07-15,83.5203,89.9612,108.3062,0.5219
2024-07-16,83.5876,91.003,108.4017,0.528
2024-07-17,83.5296,90.999,108.3964,0.5271
2024-07-18,83.5721,91.351,108.7,0.5367
2024-07-19,83.6743,91.118,108.359,0.5314
2024-07-22,83.7303,90.0584,108.3284,0.5252
2024-07-23,83.6713,91.052,108.2121,0.5328
2024-07-24,83.7068,90.738,108.0073,0.537
2024-07-25,83.743,90.684,108.0333,0.5438
2024-07-26,83.7376,90.774,107.6589,0.5443
2024-07-29,83.7278,89.8906,107.7398,0.5377
2024-07-30,83.7505,90.536,107.6893,0.5437
2024-07-31,83.739,90.574,107.5001,0.5486
2024-08-01,83.7178,90.488,107.6242,0.5582
2024-08-02,83.7439,90.277,106.7355,0.5602
2024-08-05,83.7353,91.336,107.1154,0.5603
2024-08-06,84.0026,91.902,107.4186,0.5757
2024-08-07,83.9349,91.627,106.4934,0.5796
2024-08-08,83.9424,91.625,106.4286,0.574
2024-08-09,83.989,91.606,107.0554,0.5683
2024-08-12,83.9498,91.558,107.0454,0.5661
2024-08-13,83.89,91.674,107.1284,0.5703
2024-08-14,83.882,92.159,107.9089,0.5703
2024-08-15,83.9715,92.397,107.7177,0.5697
2024-08-16,83.9483,92.095,107.9422,0.5631
2024-08-19,83.8898,92.405,108.572,0.5608
2024-08-20,83.8786,92.98,108.9493,0.5717
2024-08-21,83.7794,93.208,109.2038,0.5764
2024-08-22,83.8886,93.481,109.8137,0.5778
2024-08-23,83.9406,93.238,109.9421,0.5737
2024-08-26,83.8138,92.2801,110.7045,0.5711
2024-08-27,83.8837,93.573,110.659,0.5799
2024-08-28,83.9216,93.722,111.2462,0.5824
2024-08-29,83.9415,93.299,110.7356,0.5806
2024-08-30,83.8951,92.878,110.4382,0.5784
2024-09-02,83.8638,92.588,110.1132,0.5689
2024-09-03,83.9273,92.801,110.2906,0.5713
2024-09-04,83.9503,92.678,110.0921,0.5772
2024-09-05,83.9825,92.972,110.3885,0.5854
2024-09-06,83.9836,93.24,110.6688,0.5851
2024-09-09,83.9826,93.021,110.322,0.5847
2024-09-10,83.9809,92.575,109.7696,0.586
2024-09-11,83.982,92.467,109.8607,0.5897
2024-09-12,83.9926,92.403,109.5187,0.5883
2024-09-13,83.9348,92.924,110.2276,0.593
2024-09-16,83.8848,92.045,110.1725,0.5899
2024-09-17,83.884,93.264,110.7871,0.5952
2024-09-18,83.7706,93.104,110.2919,0.5895
2024-09-19,83.6917,92.928,110.4615,0.5859
2024-09-20,83.6147,93.208,111.0356,0.5845
2024-09-23,83.4871,93.11,111.2005,0.5742
2024-09-24,83.5596,92.754,111.5533,0.5812
2024-09-25,83.5676,93.438,112.1842,0.584
2024-09-26,83.6241,93.001,111.3496,0.5775
2024-09-27,83.6171,93.368,112.1242,0.5758
2024-09-30,83.7164,93.369,112.0177,0.5881
2024-10-01,83.8273,93.234,112.1292,0.5825
2024-10-02,83.8721,92.714,111.3281,0.583
2024-10-03,83.9196,92.618,111.3414,0.5723
2024-10-04,84.0094,92.634,110.2751,0.5717
2024-10-07,84.0278,92.143,110.2582,0.561
2024-10-08,83.9641,92.055,109.8414,0.5663
2024-10-09,83.9146,92.033,109.9344,0.5656
2024-10-10,83.9422,91.744,109.6749,0.5621
2024-10-11,83.946,91.692,109.636,0.564
2024-10-14,84.1683,91.9,109.8444,0.5575
2024-10-15,84.0485,91.602,109.8013,0.561
2024-10-16,84.0562,91.42,109.8587,0.5633
2024-10-17,84.0393,91.14,109.1591,0.5611
2024-10-18,84.0538,90.956,109.4123,0.5596
2024-10-21,84.0687,90.17,109.7159,0.5549
2024-10-22,84.0735,90.842,109.1651,0.5575
2024-10-23,84.084,90.714,109.161,0.5559
2024-10-24,84.0676,90.486,108.538,0.5508
2024-10-25,84.0818,90.92,109.0649,0.5534
2024-10-28,84.102,90.0043,108.984,0.5471
2024-10-29,84.1028,90.888,109.063,0.5486
2024-10-30,84.0893,90.901,109.4218,0.5481
2024-10-31,84.0891,91.223,108.9669,0.5482
2024-11-01,84.0915,93.755,108.4443,0.5668
2024-11-04,84.1336,90.406,108.6977,0.5432
2024-11-05,84.1525,91.412,109.009,0.5521
2024-11-06,84.1163,91.891,109.6758,0.5549
2024-11-07,84.2512,90.327,108.5362,0.5452
2024-11-08,84.3064,90.923,109.4796,0.5498
2024-11-11,84.3829,90.38,109.0692,0.5496
2024-11-12,84.3965,89.878,108.6885,0.5486
2024-11-13,84.3953,89.53,107.5277,0.5453
2024-11-14,84.423,89.102,107.3109,0.5425
2024-11-15,84.4738,89.2,106.9813,0.5409
2024-11-18,84.4775,88.882,106.5976,0.5399
2024-11-19,84.3985,89.351,107.0005,0.5454
2024-11-20,84.3976,89.47,107.1262,0.5452
2024-11-21,84.3831,88.903,106.7589,0.5429
2024-11-22,84.4883,88.39,106.3687,0.5476
2024-11-25,84.436,87.892,105.7985,0.5391
2024-11-26,84.3775,87.927,106.0505,0.5454
2024-11-27,84.3391,88.398,106.039,0.5505
2024-11-28,84.4203,89.089,107.1525,0.5574
2024-11-29,84.4716,89.135,107.2308,0.5582
2024-12-02,84.557,89.367,107.7045,0.5575
2024-12-03,84.7371,88.902,107.2543,0.5658
2024-12-04,84.6831,88.924,107.314,0.5654
2024-12-05,84.707,88.964,107.5856,0.562
2024-12-06,84.6838,89.563,108.056,0.5633
2024-12-09,84.666,88.657,107.8198,0.5587
2024-12-10,84.8473,89.475,108.1502,0.5599
2024-12-11,84.874,89.312,108.4721,0.5586
2024-12-12,84.8571,89.062,108.2088,0.5567
2024-12-13,84.8392,88.773,107.5476,0.5557
2024-12-16,84.802,87.907,107.0498,0.5437
2024-12-17,84.9173,89.226,107.7948,0.5505
2024-12-18,84.9154,89.027,107.9591,0.5525
2024-12-19,85.1655,87.785,106.9213,0.5483
2024-12-20,85.2794,88.128,106.6044,0.5393
2024-12-23,84.945,88.481,106.7394,0.5351
2024-12-24,85.0989,88.467,106.6768,0.541
2024-12-25,85.1815,88.485,106.8225,0.5415
2024-12-26,85.4134,88.491,107.0099,0.5396
2024-12-27,85.2609,88.491,106.779,0.538
2024-12-30,85.386,88.31,107.3473,0.5403
2024-12-31,85.7866,88.892,107.6394,0.544
2025-01-02,85.7857,88.491,107.3569,0.544
2025-01-03,85.804,88.02,106.206,0.5448
2025-01-06,85.759,87.364,106.5384,0.5448
2025-01-07,85.6807,88.922,107.2007,0.5428
2025-01-08,85.8065,88.677,107.2601,0.5418
2025-01-09,85.9075,88.526,106.1847,0.5425
2025-01-10,85.92,88.39,105.7025,0.543
2025-01-13,86.188,88.205,105.2202,0.5455
2025-01-14,86.6506,88.868,106.1425,0.5501
2025-01-15,86.5354,89.099,105.6521,0.547
2025-01-16,86.431,88.908,106.0112,0.5526
2025-01-17,86.6061,89.141,105.9524,0.557
2025-01-20,86.569,88.211,105.3415,0.5477
2025-01-21,86.2111,89.757,106.2704,0.5549
2025-01-22,86.4519,89.88,106.7157,0.5545
2025-01-23,86.4727,89.92,106.4535,0.5523
2025-01-24,86.4402,89.954,106.929,0.5532
2025-01-27,86.203,89.4,107.6201,0.5451
2025-01-28,86.4684,90.126,108.0019,0.557
2025-01-29,86.5846,90.214,107.7182,0.5559
2025-01-30,86.6406,90.239,107.9241,0.5579
2025-01-31,86.647,89.92,107.6071,0.5612
2025-02-03,86.554,89.613,107.2707,0.5617
2025-02-04,86.9434,89.733,108.1538,0.5596
2025-02-05,87.1301,90.298,108.6821,0.5647
2025-02-06,87.3341,90.753,109.1874,0.5718
2025-02-07,87.5883,90.882,108.9125,0.5787
2025-02-10,87.5131,90.441,108.5564,0.5744
2025-02-11,87.4901,90.044,108.106,0.5757
2025-02-12,86.8112,89.836,108.0842,0.5686
2025-02-13,86.874,90.23,108.0667,0.5631
2025-02-14,86.7541,90.664,108.993,0.5665
2025-02-17,86.4346,90.809,108.8105,0.5679
2025-02-18,86.8548,90.99,109.616,0.5732
2025-02-19,86.8872,90.697,109.7576,0.5713
2025-02-20,86.8728,90.472,109.2625,0.574
2025-02-21,86.4512,90.841,109.5312,0.5787
2025-02-24,86.5294,90.498,109.3009,0.5728
2025-02-25,86.6901,90.604,109.3667,0.5779
2025-02-26,87.0812,91.594,110.2566,0.584
2025-02-27,87.1622,91.316,110.4622,0.5849
2025-02-28,87.327,90.707,110.032,0.5817
2025-03-03,87.464,89.926,109.9685,0.58
2025-03-04,87.3296,91.419,110.9499,0.5842
2025-03-05,87.217,92.649,111.5614,0.5823
2025-03-06,86.8893,93.711,112.0216,0.583
2025-03-07,87.1288,93.806,112.275,0.5871
2025-03-10,87.0738,94.314,112.5146,0.5879
2025-03-11,87.3551,94.599,112.499,0.5934
2025-03-12,87.2001,95.05,112.9051,0.5882
2025-03-13,87.3406,94.795,113.222,0.5872
2025-03-14,86.9221,94.273,112.601,0.5871
2025-03-17,86.939,93.717,112.5208,0.5773
2025-03-18,86.9164,94.583,112.8739,0.5799
2025-03-19,86.5761,94.628,112.5474,0.5789
2025-03-20,86.3371,94.124,112.3003,0.5809
2025-03-21,86.3361,93.652,111.9536,0.5805
2025-03-24,85.987,92.911,111.1575,0.572
2025-03-25,85.5321,92.322,110.5453,0.5669
2025-03-26,85.5904,92.249,110.7732,0.5703
2025-03-27,86.0954,91.924,110.8399,0.5687
2025-03-28,85.6949,92.493,110.9568,0.5678
2025-03-31,85.5388,91.097,110.5938,0.5573
2025-04-01,85.4681,92.382,110.4031,0.5696
2025-04-02,85.6101,92.341,110.6252,0.5711
2025-04-03,85.6512,93.126,111.5929,0.5775
2025-04-04,85.2829,94.092,111.7298,0.5827
2025-04-07,85.5293,93.105,110.1405,0.5776
2025-04-08,86.027,93.657,109.5471,0.5806
2025-04-09,86.4353,94.623,110.4604,0.591
2025-04-10,86.2093,94.82,110.4678,0.586
2025-04-11,86.2604,96.977,111.8883,0.5991
2025-04-14,86.193,97.765,112.7738,0.5995
2025-04-15,86.0448,97.485,113.3181,0.6002
2025-04-16,85.7267,96.712,113.4844,0.5981
2025-04-17,85.6205,97.493,113.33,0.6029
2025-04-22,85.1589,97.018,113.9274,0.5994
2025-04-23,85.2324,96.6,113.0972,0.5964
2025-04-24,85.4999,96.608,113.4657,0.5955
2025-04-25,85.2573,96.947,113.7186,0.5967
2025-04-28,85.3849,96.997,113.6728,0.5946
2025-04-29,85.1603,97.071,114.4145,0.5985
2025-04-30,85.1708,96.898,114.2237,0.5979
2025-05-01,84.5312,95.75,112.6373,0.5911
2025-05-02,84.6967,95.748,112.4953,0.5833
2025-05-05,84.5263,94.763,112.1281,0.5789
2025-05-06,84.2208,95.282,111.9671,0.5863
2025-05-07,84.7932,95.535,113.221,0.5889
2025-05-08,84.8172,95.703,112.7416,0.5885
2025-05-09,86.0822,95.917,113.9788,0.5852
2025-05-12,85.4083,94.979,113.5695,0.5803
2025-05-13,84.9657,94.099,111.9356,0.5718
2025-05-14,85.0603,95.298,113.1639,0.5775
2025-05-15,85.4876,95.41,113.3931,0.5818
2025-05-16,85.4449,95.557,113.6998,0.5863
2025-05-19,85.5003,94.748,113.6938,0.5838
2025-05-20,85.3721,95.826,114.0497,0.5884
2025-05-21,85.5361,96.467,114.5818,0.5921
2025-05-22,85.6003,97.082,114.8772,0.5956
2025-05-23,85.9749,96.936,115.409,0.5973
2025-05-26,85.1993,95.748,115.3116,0.5909
2025-05-27,85.1582,96.815,115.522,0.596
2025-05-28,85.3605,96.656,115.3512,0.5914
2025-05-29,85.3859,95.88,114.9794,0.5857
2025-05-30,85.3613,97.103,115.2284,0.5935
2025-06-02,85.5243,95.964,115.1204,0.5874
2025-06-03,85.3637,97.675,115.6792,0.5987
2025-06-04,85.7088,97.486,115.876,0.5954
2025-06-05,85.9042,98.004,116.4021,0.6011
2025-06-06,85.8775,98.227,116.5757,0.5975
2025-06-09,85.7853,96.806,116.0415,0.5894
2025-06-10,85.756,97.815,116.2163,0.5922
2025-06-11,85.6528,97.813,115.6539,0.5905
2025-06-12,85.4698,98.285,115.8362,0.5922
2025-06-13,85.6884,99.193,116.6948,0.5972
2025-06-16,86.2492,99.359,116.8279,0.5886
2025-06-17,86.1042,99.078,116.9202,0.5927
2025-06-18,86.3627,99.007,115.9122,0.5932
2025-06-19,86.6136,99.114,116.2337,0.5958
2025-06-20,86.5838,99.877,116.5014,0.5975
2025-06-23,86.5803,98.767,116.4916,0.5916
2025-06-24,86.233,100.335,116.5555,0.5929
2025-06-25,85.9048,99.717,116.9325,0.5924
2025-06-26,86.0061,100.413,117.6991,0.5931
2025-06-27,85.6664,100.045,117.5279,0.5914
2025-06-30,85.4553,99.168,115.7692,0.5794
2025-07-01,85.714,100.933,117.5475,0.5956
2025-07-02,85.6428,101.01,117.6488,0.5966
2025-07-03,85.6941,100.958,116.9654,0.5961
2025-07-04,85.3191,100.484,116.4148,0.59
2025-07-07,85.4963,100.435,116.7089,0.5902
2025-07-08,85.892,100.568,116.8972,0.5873
2025-07-09,85.7074,100.463,116.4563,0.5835
2025-07-10,85.7085,100.428,116.4888,0.5859
2025-07-11,85.7348,100.231,116.4473,0.5857
2025-07-14,85.8213,99.238,116.0636,0.579
2025-07-15,85.9684,100.265,115.4243,0.5815
2025-07-16,85.9931,99.736,115.0978,0.5776
2025-07-17,85.8852,99.846,115.2056,0.5798
2025-07-18,86.0465,99.869,115.5722,0.5794
2025-07-21,86.1486,100.131,115.569,0.5786
2025-07-22,86.1953,100.718,116.2955,0.5842
2025-07-23,86.3428,101.249,116.7974,0.5874
2025-07-24,86.3987,101.643,117.3406,0.5897
2025-07-25,86.4303,101.531,116.7614,0.5874
2025-07-28,86.5061,101.215,116.2826,0.5797
2025-07-29,86.7776,100.456,115.9265,0.5833
2025-07-30,87.0632,100.529,116.2514,0.5863
2025-07-31,87.7146,100.142,115.7886,0.5871
2025-08-01,87.4894,99.898,115.5357,0.58
2025-08-04,87.2453,98.814,115.8713,0.5874
2025-08-05,87.8933,101.487,116.7999,0.5968
2025-08-06,87.7231,101.615,116.6515,0.5947
2025-08-07,87.7625,102.231,117.2363,0.5955
2025-08-08,87.4332,102.012,117.5995,0.595
2025-08-11,87.4883,101.752,117.6305,0.5875
2025-08-12,87.6645,101.76,117.7613,0.5914
2025-08-13,87.5956,102.26,118.2449,0.5927
2025-08-14,87.45,102.345,118.7498,0.594
2025-08-15,87.6918,102.083,118.6463,0.5933
2025-08-18,87.5128,101.202,118.6538,0.5882
2025-08-19,87.2951,101.774,117.898,0.5896
2025-08-20,87.0791,101.299,117.4314,0.589
2025-08-21,87.0182,101.307,117.077,0.5901
2025-08-22,87.2934,101.3,117.0844,0.5878
2025-08-25,87.3301,100.411,117.168,0.5803
2025-08-26,87.6086,101.67,117.8817,0.5921
2025-08-27,87.6007,101.921,118.0417,0.5939
2025-08-28,87.6591,102.009,118.3772,0.5946
2025-08-29,87.5917,102.233,118.3328,0.5961
2025-09-01,88.1743,101.847,117.1166,0.5926
2025-09-02,88.0014,103.022,119.2051,0.5979
2025-09-03,87.9983,102.295,117.794,0.5919
2025-09-04,88.073,102.614,118.3626,0.5947
2025-09-05,88.1929,102.724,118.4831,0.5939
2025-09-08,88.1863,103.205,118.9697,0.5983
2025-09-09,87.9805,103.469,119.2091,0.5966
2025-09-10,88.2183,103.157,119.2744,0.5979
2025-09-11,88.0534,102.966,119.1538,0.5972
2025-09-12,88.2676,103.502,119.8392,0.5991
2025-09-15,88.2773,102.504,119.6642,0.5916
2025-09-16,88.1235,103.582,119.8744,0.5973
2025-09-17,87.8846,104.243,119.9542,0.5998
2025-09-18,87.9107,103.686,119.824,0.5969
2025-09-19,88.2069,103.865,119.5451,0.5958
2025-09-22,88.0992,103.375,118.6761,0.5914
2025-09-23,88.3044,104.125,119.3383,0.5973
2025-09-24,88.808,104.838,120.1082,0.6012
2025-09-25,88.7786,104.182,119.4303,0.5963
2025-09-26,88.7731,103.45,118.3821,0.5919
2025-09-29,88.6768,103.66,118.9159,0.5846
2025-09-30,88.7045,103.98,119.1892,0.5965
2025-10-01,88.8407,104.174,119.477,0.5998
2025-10-02,88.683,103.981,119.543,0.6025
2025-10-03,88.7202,103.948,119.2556,0.6024
2025-10-06,88.7351,104.083,119.2091,0.5965
2025-10-07,88.7211,103.812,119.6418,0.5898
2025-10-08,88.7426,103.334,119.1238,0.5831
2025-10-09,88.7772,103.162,118.9939,0.581
2025-10-10,88.8654,102.69,118.243,0.5804
2025-10-13,88.7573,102.64,118.5246,0.5822
2025-10-14,88.6651,102.473,118.2277,0.5813
2025-10-15,88.7825,102.928,118.2982,0.5846
2025-10-16,87.8095,102.181,117.6364,0.5812
2025-10-17,87.9907,102.854,118.2433,0.5856
2025-10-20,88.0023,101.897,118.1461,0.5793
2025-10-21,87.88,102.242,117.7959,0.5825
2025-10-22,88.0016,102.004,117.6161,0.5789
2025-10-23,87.7403,101.771,117.18,0.5769
2025-10-24,87.779,101.916,116.997,0.5747
2025-10-27,87.829,101.872,116.8653,0.5721
2025-10-28,88.2221,102.733,117.6784,0.5774
2025-10-29,88.2255,102.755,117.0879,0.5808
2025-10-30,88.3456,102.488,115.7463,0.5783
2025-10-31,88.6345,102.484,116.572,0.5754
2025-11-03,88.7754,102.24,116.8121,0.5725
2025-11-04,88.7234,102.126,116.5573,0.5749
2025-11-05,88.732,101.829,115.5913,0.5775
2025-11-06,88.5569,101.732,115.5506,0.5743
2025-11-07,88.673,102.32,116.476,0.5794
2025-11-10,88.658,101.656,116.6651,0.573
2025-11-11,88.7071,102.435,116.8713,0.575
2025-11-12,88.4665,102.415,116.3427,0.5736
2025-11-13,88.594,102.609,116.2975,0.5721
2025-11-14,88.8161,103.211,116.8771,0.5739
2025-11-17,88.682,102.563,116.7055,0.5709
2025-11-18,88.6359,102.653,116.5975,0.5705
2025-11-19,88.5568,102.476,116.4257,0.5689
2025-11-20,88.4872,102.026,115.5451,0.5631
2025-11-21,88.6922,102.222,115.9451,0.5634
2025-11-24,89.634,101.969,117.4653,0.5654
2025-11-25,89.1478,102.617,116.8412,0.5676
2025-11-26,89.1506,103.023,117.3609,0.5703
2025-11-27,89.163,103.346,118.0549,0.5702
2025-11-28,89.3648,103.582,118.3154,0.5713
2025-12-01,89.35,102.442,118.2599,0.5654
2025-12-02,89.6127,103.938,118.3942,0.5757
2025-12-03,89.9172,104.469,118.7935,0.5765
2025-12-04,90.1705,105.123,120.3733,0.581
2025-12-05,89.8364,104.511,119.6977,0.5786
2025-12-08,89.938,103.712,119.8424,0.5736
2025-12-09,90.13,104.834,120.077,0.5778
2025-12-10,89.9169,104.466,119.5958,0.5729
2025-12-11,89.793,104.985,120.22,0.576
2025-12-12,90.253,105.869,120.8725,0.5797
2025-12-15,90.577,105.052,121.1196,0.5773
2025-12-16,90.7769,106.614,121.4419,0.5852
2025-12-17,90.9489,106.783,122.1045,0.5872
2025-12-18,90.4137,106.077,120.9417,0.581
2025-12-19,90.2558,105.672,120.7751,0.5814
2025-12-22,89.57,103.935,119.0788,0.5627
2025-12-23,89.6039,105.33,120.6575,0.5708
2025-12-24,89.5079,105.408,120.983,0.5723
2025-12-26,90.1059,105.679,121.5949,0.5756
2025-12-29,89.8293,105.712,121.2632,0.5762
2025-12-30,89.9,105.755,121.4169,0.5757
2025-12-31,89.7694,105.366,120.8824,0.5734
2026-01-02,89.9619,105.464,120.9729,0.573
2026-01-05,90.007,105.687,121.1147,0.5757
2026-01-06,90.233,105.624,122.1508,0.5756
2026-01-07,90.1661,105.318,121.7235,0.575
2026-01-08,89.8644,104.843,120.9388,0.5729
2026-01-09,89.9054,104.737,120.8161,0.5726
2026-01-12,90.236,103.889,121.002,0.5684
2026-01-13,90.1327,105.078,121.3631,0.57
2026-01-14,90.273,105.037,121.2049,0.5667
2026-01-15,90.1832,105.02,121.2133,0.5689
2026-01-16,90.3616,104.817,120.9002,0.5692
2026-01-19,90.702,104.419,121.4092,0.5673
2026-01-20,90.9045,105.717,122.0029,0.5741
2026-01-21,91.1184,106.78,122.4636,0.5757
2026-01-22,91.5369,106.773,122.9328,0.5773
2026-01-23,91.5583,107.542,123.6248,0.5772
2026-01-26,91.501,108.29,125.08,0.5796
2026-01-27,91.7131,108.816,125.45,0.5937
2026-01-28,91.5343,109.921,126.559,0.5999
2026-01-29,92.0408,110.155,127.0802,0.6008
2026-01-30,91.7819,109.742,126.7546,0.5988
2026-02-02,91.687,109.154,125.4795,0.5951
2026-02-03,90.2456,107.624,123.7094,0.5869
2026-02-04,90.4229,106.758,123.8099,0.58
2026-02-05,90.125,106.593,122.9958,0.5756
2026-02-06,90.3148,106.299,122.1287,0.5757
2026-02-09,90.588,106.469,123.3007,0.5747
2026-02-10,90.8228,107.992,124.3322,0.581
2026-02-11,90.5879,107.615,123.5017,0.5859
2026-02-12,90.7357,107.657,123.6254,0.5915
2026-02-13,90.5641,107.421,123.3549,0.5925
2026-02-16,90.5712,106.501,123.5401,0.5878
2026-02-17,90.783,107.493,123.71,0.5904
2026-02-18,90.6262,107.339,122.9521,0.591
2026-02-19,90.7935,106.949,122.5306,0.5865
2026-02-20,91.0411,107.068,122.5941,0.5862
2026-02-23,90.7266,106.407,122.2765,0.58
2026-02-24,91.0201,107.263,122.8387,0.5881
2026-02-25,90.918,106.975,122.6891,0.5829
2026-02-26,90.951,107.379,123.3081,0.5818
2026-02-27,91.0074,107.298,122.8098,0.5837
2026-03-02,91.0796,106.542,122.7883,0.5804
2026-03-03,91.5634,107.004,122.8005,0.5818
2026-03-04,92.0086,106.764,122.9333,0.5828
2026-03-05,92.123,107.111,123.1542,0.5864
2026-03-06,91.7869,106.471,122.5565,0.5823
2026-03-09,91.9362,106.579,123.2699,0.5737
2026-03-10,91.2207,106.971,122.5451,0.5834
2026-03-11,92.1651,106.706,123.6675,0.5812
2026-03-12,92.2288,106.372,120.0012,0.5793
2026-03-13,92.3899,106.364,123.347,0.5799
2026-03-16,92.5636,105.578,122.5451,0.5828
2026-03-17,92.2827,105.987,122.7929,0.5793
2026-03-18,92.3913,106.532,123.0125,0.5809
2026-03-19,93.2466,106.678,123.654,0.5823
2026-03-20,93.0823,107.479,124.9549,0.5879
2026-03-23,93.8953,108.324,125.2292,0.5852
2026-03-24,93.2437,108.107,125.3142,0.5876
2026-03-25,94.2997,109.146,126.5555,0.5921
2026-03-26,94.6937,108.491,124.5179,0.5888
2026-03-27,94.3095,108.705,125.7879,0.59
2026-03-30,94.7818,109.039,125.5263,0.5902
2026-03-31,94.3559,108.041,124.2796,0.59
2026-04-01,93.4843,108.113,123.6997,0.5892
2026-04-02,92.6426,107.969,123.3955,0.5871
2026-04-03,92.9736,107.2,122.959,0.5823
