Security Code,Tradingsymbol,Issuer Name
500483,TATACOMM,TATA COMMUNICATIONS
500800,TATACONSUM,TATA CONSUMER PRODUCTS
500408,TATAELXSI,TATA ELXSI
501301,TATAINVEST,TATA INVESTMENT CORPORATION LT
500400,TATAPOWER,TATA POWER CO.LTD.
500470,TATASTEEL,TATA STEEL
521228,TATIAGLOB,TATIA GLOBAL VENNTURE
543321,TATVA,TATVA CHINTAN PHARMA CHEM LIMI
539519,TAVEXIA,TAVEXIA LIFECARE
534369,TBZ,TRIBHOVANDAS BHIMJI ZAVERI
512038,TCC,TCC CONCEPT
532284,TCFCFINQ,TCFC FINANCE
532349,TCI,TRANSPORT CORPORATION OF INDIA
540212,TCIEXP,TCI EXPRESS 
501242,TCIFINANCE,TCI FINANCE
532262,TCIIND,TCI INDUSTRIES
524156,TCMLMTD,TCM
523301,TCPLPACK,TCPL PACKAGING
532540,TCS,TATA CONSULTANCY SERVICES
533553,TDPOWERSYS,T D POWER SYSTEMS
540955,TDSL,TASTY DAIRY SPECIALITIES LIMIT
511559,TEAMGTY,TEAM INDIA GUARANTY
539658,TEAMLEASE,TEAMLEASE SERVICES 
509917,TECHCON,TECHNOJET CONSULTANTS
532755,TECHM,TECH MAHINDRA
544864,TECHNOCRAF,TECHNOCRAFT VENTURES 
544877,TECHNOCRAT,TECHNOCRATS PLASMA SYSTEMS LIM
542141,TECHNOE,TECHNO ELECTRIC & ENGINEERING
543656,TECHNOPACK,TECHNOPACK POLYMERS 
501421,TECHNVISN,TECHNVISION VENTURES 
506680,TECILCHEM,TECIL CHEMICALS & HYDRO POWER
524204,TEEAI,TEESTA AGRO INDUSTRIES
543413,TEGA,TEGA INDUSTRIES 
540595,TEJASNET,TEJAS NETWORKS 
531628,TEJASSVI,TEJASSVI AAHARAM
539428,TEJNAKSH,TEJNAKSH HEALTHCARE 
530595,TELECANOR,TELECANOR GLOBAL
544544,TELGE,TELGE PROJECTS
532975,TELOGICA,TELOGICA
544886,TEMPSENS,TEMPSENS INSTRUMENTS (INDIA) L
544612,TENNIND,TENNECO CLEAN AIR INDIA LIMITE
530533,TERAI,TERAI TEA CO.LTD.
533982,TERASOFT,TERA SOFTWARE
526638,TEXELIN,TEXEL INDUSTRIES
505400,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDI
533164,TEXMOPIPES,TEXMO PIPES & PRODUCTS
533326,TEXRAIL,TEXMACO RAIL & ENGINEERING
526650,TFCILTD,TOURISM FINANCE CORPORATION OF
532812,TFL,TRANSWARRANTY FINANCE
539468,TFSL,TYPHOON FINANCIAL SERVICES LIM
532845,TGBHOTELS,TGB BANQUETS AND HOTELS
507753,TGVSL,TGV SRAAC 
509945,THACKER,THACKER & CO.LTD.
526654,THAKDEV,THAKKERS DEVELOPERS
507530,THAKKERS,THAKKERS GROUP
509015,THAKRAL,THAKRAL SERVICES (INDIA)
533158,THANGAMAYL,THANGAMAYIL JEWELLERY
530023,THEINVEST,THE INVESTMENT TRUST OF INDIA
530199,THEMISMED,THEMIS MEDICARE
500411,THERMAX,THERMAX
539310,THINKINK,THINKINK PICTUREZ
500413,THOMASCOOK,THOMAS COOK (INDIA)
533941,THOMASCOTT,THOMAS SCOTT (INDIA)
523120,THRIVE,THRIVE FUTURE HABITATS
539871,THYROCARE,THYROCARE TECHNOLOGIES 
507205,TI,TILAKNAGAR INDUSTRIES
532738,TICL,TWAMEVCONSTRUCTION AND INFRAST
543531,TIERRA,TIERRA AGROTECH 
536264,TIGERLOGS,TIGER LOGISTICS (INDIA)
522294,TIGLOB,T & I GLOBAL
523752,TIHIL,TRANS INDIA HOUSE IMPEX LIMITE
532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA)
540762,TIINDIA,TUBE INVESTMENTS OF INDIA
533629,TIJARIA,TIJARIA POLYPIPES
505196,TIL,TIL
503663,TILAK,TILAK VENTURES 
543310,TIMESGREEN,TIMES GREEN ENERGY (INDIA) LIM
532856,TIMETECHNO,TIME TECHNOPLAST
500414,TIMEX,TIMEX GROUP INDIA
522113,TIMKEN,TIMKEN INDIA
530475,TINNARUBR,TINNA RUBBER AND INFRASTRUCTUR
543614,TIPSFILMS,TIPS FILMS 
532375,TIPSMUSIC,TIPS MUSIC
531814,TIRSARJ,TIRUPATI SARJAN
526675,TIRTPLS,TIRTH PLASTIC
540904,TIRUFOAM,TIRUPATI FOAM
500412,TIRUMALCHM,THIRUMALAI CHEMICALS
539040,TIRUPATIIN,TIRUPATI INNOVAR
524582,TIRUSTA,TIRUPATI STARCH & CHEMICALS LT
539985,TITAANIUM,TITAANIUM TEN ENTERPRISE LIMIT
532966,TITAGARH,TITAGARH RAIL SYSTEMS
500114,TITAN,TITAN COMPANY
524717,TITANBIO,TITAN BIOTECH
521005,TITANIN,TITAN INTECH
530045,TITANSEC,TITAN SECURITIES
543616,TLL,TRIDENT LIFELINE 
543596,TMB,TAMILNAD MERCANTILE BANK LIMIT
544569,TMCV,TATA MOTORS 
500570,TMPV,TATA MOTORS PASSENGER VEHICLES
500777,TNPETRO,TAMILNADU PETROPRODUCTS
531426,TNPL,TAMIL NADU NEWSPRINT & PAPERS
513540,TNSTLTU,TAMILNADU STEEL TUBES
523419,TNTELE,TAMILNADU TELECOMMUNICATIONS L
531644,TOKYOFIN,TOKYO FINANCE
500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL
544427,TOP15IETF,ICICI PRUDENTIAL NIFTY TOP 15 EQUAL WEIGHT ETF
500420,TORNTPHARM,TORRENT PHARMACEUTICALS
532779,TORNTPOWER,TORRENT POWER
538607,TOYAMSL,TOYAM SPORTS
533048,TPHQ,TEAMO PRODUCTIONS HQ 
500421,TPINDIA,TPI INDIA
526582,TPLPLASTEH,TPL PLASTECH
538464,TPROJECT,THIRANI PROJECTS
526139,TRABI,TRANSGENE BIOTEK
543638,TRACXN,TRACXN TECHNOLOGIES 
544594,TRADEUNO,GAME CHANGERS TEXFAB
531203,TRADEWELL,TRADEWELL HOLDINGS
509953,TRADWIN,TRADE WINGS
500422,TRANSCHEM,TRANSCHEM
532410,TRANSCOR,TRANSCORP INTERNATIONAL
519367,TRANSFD,TRANSGLOBE FOODS
513063,TRANSFRE,TRANS-FREIGHT CONTAINERS
542765,TRANSPACT,TRANSPACT ENTERPRISES 
506687,TRANSPEK,TRANSPEK INDUSTRY
543754,TRANSVOY,TRANSVOY LOGISTICS INDIA LIMIT
520151,TRANSWORLD,TRANSWORLD SHIPPING LINES LIMI
542923,TRANWAY21,TRANWAY21 TECHNOLOGIES
544443,TRAVELFOOD,TRAVEL FOOD SERVICES
533540,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSO
542233,TREJHARA,TREJHARA SOLUTIONS 
543955,TREL,TRANSINDIA REAL ESTATE 
500251,TRENT,TRENT
532159,TRESCON,TRESCON
505854,TRF,TRF
531716,TRICOMFRU,TRICOM FRUIT PRODUCTS
521064,TRIDENT,TRIDENT
517562,TRIGYN,TRIGYN TECHNOLOGIES
509046,TRILIANCE,TRILIANCE POLYMERS
531846,TRINITYLEA,TRINITY LEAGUE INDIA
534755,TRIOMERC,TRIO MERCANTILE & TRADING
531279,TRISHAKT,TRISHAKTI INDUSTRIES 
505978,TRITONV,TRITON VALVES
533655,TRITURBINE,TRIVENI TURBINE
532131,TRIUMPIN,TRIUMPH INTERNATIONAL FINANCE
532356,TRIVENI,TRIVENI ENGINEERING & INDUSTRI
538569,TRIVENIENT,TRIVENI ENTERPRISES
502281,TRIVENIGQ,TRIVENI GLASS
541228,TRL,TAYLORMADE RENEWABLES 
540268,TRU,TRUCAP FINANCE 
544545,TRUALT,TRUALT BIOENERGY
544531,TRUECOLORS,TRUE COLORS
533407,TRUEGREEN,TRUE GREEN BIO ENERGY
532056,TRUSTEDGE,TRUSTEDGE CAPITAL 
508963,TRUSTWAVE,TRUSTWAVE SECURITIES
532444,TSPIRITUAL,T.SPIRITUAL WORLD
540726,TTFL,TRIDENT TEXOFAB 
512018,TTGIL,TOMORROW TECHNOLOGIES GLOBAL I
538597,TTIENT,TTI ENTERPRISE
507747,TTKHLTCARE,TTK HEALTHCARE
517506,TTKPRESTIG,TTK PRESTIGE
514142,TTL,T T
532371,TTML,TATA TELESERVICES (MAHARASHTRA
524514,TULASEEBIOE,TULASEE BIO-ETHANOL
513629,TULSYAN,TULSYAN NEC
531411,TUNITEX,TUNI TEXTILE MILLS
544799,TURTLEMINT,TURTLEMINT FINTECH SOLUTIONS L
531301,TUSALDAH,TUSALDAH
506808,TUTIALKA,TUTICORIN ALKALI CHEMICALS AND
511096,TVOLCON,TIVOLI CONSTRUCTION
532513,TVSELECT,TVS ELECTRONICS
520056,TVSHLTD,TVS HOLDINGS 
532343,TVSMOTOR,TVS MOTOR COMPANY
543965,TVSSCS,TVS SUPPLY CHAIN SOLUTIONS LIM
509243,TVSSRICHAK,TVS SRICHAKRA
532515,TVTODAY,TV TODAY NETWORK
540083,TVVISION,TV VISION
512117,TWIROST,TWIN ROSES TRADES & AGENCIES L
532384,TYCHE,TYCHE INDUSTRIES
526945,TYROON,TYROON TEA CO.LTD.
532478,UBL,UNITED BREWERIES
500464,UCAL,UCAL
541358,UCIL,UNIFINZ CAPITAL INDIA
532505,UCOBANK,UCO BANK
539518,UDAYJEW,UDAY JEWELLERY INDUSTRIES LIMI
533644,UEL,UJAAS ENERGY
543283,UFBL,UNITED FOODBRANDS
500148,UFLEX,UFLEX
539141,UFO,UFO MOVIEZ INDIA 
530363,UGARSUGAR,UGAR SUGAR WORKS
511742,UGROCAP,UGRO CAPITAL
544779,UHMVL,UHM VACATION 
541338,UHZAVERI,U. H. ZAVERI
542904,UJJIVANSFB,UJJIVAN SMALL FINANCE BANK LIM
538706,ULTRACAB,ULTRACAB (INDIA) 
532538,ULTRACEMCO,ULTRATECH CEMENT
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS
543513,UMAEXPORTS,UMA EXPORTS 
532398,UMESLTD,USHA MARTIN EDUCATION & SOLUTI
539798,UMIYA,UMIYA TUBES 
532376,UMIYA-MRO,UMIYA BUILDCON
544464,UML,UMIYA MOBILE 
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS
539314,UNIAUTO,UNIVERSAL AUTOFOUNDRY 
506690,UNICHEMLAB,UNICHEM LABORATORIES
541503,UNICK,UNICK FIX-A- FORM AND PRINTERS
522014,UNIDT,UNITED DRILLING TOOLS
500429,UNIENTER,UNIPHOS ENTERPRISES
523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LT
532477,UNIONBANK,UNION BANK OF INDIA
543689,UNIPARTS,UNIPARTS INDIA 
530997,UNIQUEO,UNIQUE ORGANICS
521226,UNIROYAL,UNIROYAL INDUSTRIES
544648,UNISEM,UNISEM AGRITECH
537582,UNISHIRE,UNISHIRE URBAN INFRA
538610,UNISON,UNISON METALS
531091,UNITDCR,UNITED CREDIT
532432,UNITDSPR,UNITED SPIRITS
507878,UNITECH,UNITECH
502893,UNITEDINT,UNITED INTERACTIVE
544756,UNITEDPOLY,UNITED POLYFAB GUJARAT 
531867,UNITINT,UNITECH INTERNATIONAL
532378,UNIVARTS,UNIVERSAL ARTS
504212,UNIVCABLES,UNIVERSAL CABLES
542933,UNIVPHOTO,UNIVERSUS PHOTO IMAGINGS LIMIT
524408,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED L
531762,UNJHAFOR,UNJHA FORMULATIONS
532539,UNOMINDA,UNO MINDA 
526113,UNRYLMA,UNIROYAL MARINE EXPORTS
507808,UNTTEMI,UNITED LEASING & INDUSTRIES LT
509960,UPHOT,U.P.HOTELS
512070,UPL,UPL
540189,UPROTECH,UNIPRO TECHNOLOGIES 
531390,UPSURGE,UPSURGE INVESTMENT & FINANCE L
543930,URAVIDEF,URAVI DEFENCE AND TECHNOLOGY L
544515,URBANCO,URBAN COMPANY 
526987,URJA,URJA GLOBAL
539097,URSUGAR,UR SUGAR INDUSTRIES
532402,USGTECH,USG TECH SOLUTIONS
511507,USHAKIRA,USHAKIRAN FINANCE
517146,USHAMART,USHA MARTIN
543861,USK,UDAYSHIVAKUMAR INFRA 
543238,UTIAMC,UTI ASSET MANAGEMENT COMPANY L
500014,UTIQUE,UTIQUE ENTERPRISES
543942,UTKARSHBNK,UTKARSH SMALL FINANCE BANK LIM
500426,UTLINDS,UTL INDUSTRIES
544613,UTLSOLAR,FUJIYAMA POWER SYSTEMS 
532729,UTTAMSUGAR,UTTAM SUGAR MILLS
522091,UVDRHOR,UNITED VAN DER HORST
531652,UVS,UVS HOSPITALITY AND SERVICES L
530579,UYFINCORP,U. Y. FINCORP
532867,V2RETAIL,V2 RETAIL
532320,VAARAD,VAARAD VENTURES
519156,VADILALIND,VADILAL INDUSTRIES
519152,VADILENT,VADILAL ENTERPRISES
544778,VAHH,VAHH CHEMICALS 
532156,VAIBHAVGBL,VAIBHAV GLOBAL
526941,VAICC,VAISHNO CEMENT CO.LTD.
511431,VAKRANGEE,VAKRANGEE
542910,VALENCIA,VALENCIA NUTRITION 
526775,VALIANT,VALIANT COMMUNICATIONS
540145,VALIANTORG,VALIANT ORGANICS 
544433,VALINDIA,VALENCIA INDIA 
513397,VALLABHSQ,VALLABH STEELS
544565,VALPLAST,VALPLAST TECHNOLOGIES 
530459,VALSONQ,VALSON INDUSTRIES
512175,VAMA,VAMA INDUSTRIES
544780,VAML,VEDANTA ALUMINIUM METAL LIMITE
530369,VAMSHIRU,VAMSHI RUBBER
544436,VANDAN,VANDAN FOODS
538918,VANICOM,VANI COMMERCIALS 
540729,VANTABIO,VANTA BIOSCIENCE 
502589,VAPIENTER,VAPI ENTERPRISE
542931,VARDHANCFL,VARDHAN CAPITAL & FINANCE LIMI
514175,VARDMNPOLY,VARDHMAN POLYTEX
540570,VARIMAN,VARIMAN GLOBAL ENTERPRISES LIM
541578,VARROC,VARROC ENGINEERING 
533156,VASCONEQ,VASCON ENGINEERS
544508,VASHISHTHA,VASHISHTHA LUXURY FASHION LIMI
531574,VASINFRA,VAS INFRASTRUCTURE
538092,VASUPRADA,SHRI VASUPRADA PLANTATIONS LIM
533576,VASWANI,VASWANI INDUSTRIES
511110,VBDESAI,V.B.DESAI FINANCIAL SERVICES L
539123,VBIND,V B INDUSTRIES
540180,VBL,VARUN BEVERAGES 
536672,VCU,VCU DATA MANAGEMENT
543623,VEDANTASSET,VEDANT ASSET
533056,VEDAVAAG,VEDAVAAG SYSTEMS
500295,VEDL,VEDANTA
544781,VEDPOWER,VEDANTA POWER 
590005,VEEDOL,VEEDOL CORPORATION
543931,VEEFIN,VEEFIN SOLUTIONS
503657,VEERENRGY,VEER ENERGY & INFRASTRUCTURE L
511523,VEERHEALTH,VEERHEALTH CARE
543545,VEERKRUPA,VEERKRUPA JEWELLERS 
512026,VEGA,VEGA JEWELLERS
542803,VEL,VAXFAB ENTERPRISES 
526755,VELHO,VELAN HOTELS
505232,VELJAN,VELJAN DENISON
531257,VELLORA,VELLORA IMPACT
523261,VENKEYS,VENKYS (INDIA)
524038,VENLONENT,VENLON ENTERPRISES
531015,VENMAX,VENMAX DRUGS AND PHARMACEUTICA
516098,VENTURA,VENTURA TEXTILES
543528,VENUSPIPES,VENUS PIPES & TUBES 
526953,VENUSREM,VENUS REMEDIES
543514,VERANDA,VERANDA LEARNING SOLUTIONS LIM
512229,VERITAS,VERITAS (INDIA)
531950,VERTEX,VERTEX SECURITIES
890234,VERTEXPP,VERTEX SECURITIES
520113,VESUVIUS,VESUVIUS INDIA
539331,VETO,VETO SWITCHGEARS AND CABLES LI
538732,VGCL,VIBRANT GLOBAL CAPITAL 
543241,VGIL,VEER GLOBAL INFRACONSTRUCTION
514274,VGL,VARVEE GLOBAL
532953,VGUARD,V-GUARD INDUSTRIES
500439,VHL,VARDHMAN HOLDINGS
523796,VHLTD,VICEROY HOTELS
503349,VICTMILL,VICTORIA MILLS
531717,VIDHIING,VIDHI SPECIALTY FOOD INGREDIEN
544633,VIDYAWIRES,VIDYA WIRES
543350,VIJAYA,VIJAYA DIAGNOSTIC CENTRE LIMIT
537820,VIJIFIN,VIJI FINANCE
531069,VIJSOLX,VIJAY SOLVEX
531334,VIKALPS,VIKALP SECURITIES
530961,VIKASECO,VIKAS ECOTECH 
542655,VIKASLIFE,VIKAS LIFECARE
531518,VIKASPROP,VIKAS PROPPANT & GRANITE
519307,VIKASWSP,VIKAS WSP
544488,VIKRAMSOLR,VIKRAM SOLAR 
530477,VIKRAMTH,VIKRAM THERMO (INDIA)
544496,VIKRAN,VIKRAN ENGINEERING 
524394,VIMTALABS,VIMTA LABS
524200,VINATIORGA,VINATI ORGANICS
534639,VINAYAKPOL,VINAYAK POLYCON INTERNATIONAL
538920,VINCOFE,VINTAGE COFFEE AND BEVERAGES L
517015,VINDHYATEL,VINDHYA TELELINKS
543298,VINEETLAB,VINEET LABORATORIES 
543670,VINNY,VINNY OVERSEAS
526075,VINRKLB,REKVINA LABORATORIES
531051,VINTAGES,VINTAGE SECURITIES
524129,VINYLINDIA,VINYL CHEMICALS (INDIA)
530401,VINYOFL,VINYOFLEX
532613,VIPCLOTHNG,VIP CLOTHING 
507880,VIPIND,V.I.P.INDUSTRIES
514302,VIPPYSP,VIPPY SPINPRO
511726,VIPULLTD,VIPUL
530627,VIPULORG,VIPUL ORGANICS 
530521,VIRAT,VIRAT INDUSTRIES
519457,VIRATCRA,VIRAT CRANE INDUSTRIES
532354,VIRGOGLOB,VIRGO GLOBAL 
532372,VIRINCHI,VIRINCHI 
534741,VIRTUALG,VIRTUAL GLOBAL EDUCATION
512479,VIRYA,VIRYA RESOURCES
532721,VISACHROME,VISA CHROME 
531025,VISAGAR,VISAGAR FINANCIAL SERVICES
509055,VISAKAIND,VISAKA INDUSTRIES
538598,VISHAL,VISHAL FABRICS
539398,VISHALBL,VISHAL BEARINGS 
516072,VISHNU,VISHNU CHEMICALS
542852,VISHWARAJ,VISHWARAJ SUGAR INDUSTRIES LIM
526441,VISIONCINE,VISION CINEMAS
531668,VISIONCO,VISION CORPORATION
544784,VISL,VEDANTA IRON AND STEEL 
524711,VISTAPH,VISTA PHARMACEUTICALS
538565,VISTARAMAR,VISTAR AMAR 
512064,VISVEN,VISHVPRABHA VENTURES
541735,VIVANTA,VIVANTA INDUSTRIES 
530057,VIVANZA,VIVANZA BIOSCIENCES 
506146,VIVIDHA,VISAGAR POLYTEX
524576,VIVIDIND,VIVID GLOBAL INDUSTRIES
542046,VIVIDM,VIVID MERCANTILE
532660,VIVIMEDLAB,VIVIMED LABS
511509,VIVOBIOT,VIVO BIO TECH
512529,VIYASH,VIYASH SCIENTIFIC
522267,VJLAXMIE,VEEJAY LAKSHMI ENGINEERING WOR
509026,VJTFEDU,VJTF EDUSERVICES
539761,VKAL,VANTAGE KNOWLEDGE ACADEMY LIMI
530177,VKGLOBAL,VK GLOBAL INDUSTRIES 
543958,VLEGOV,VL E-GOVERNANCE & IT SOLUTIONS
539167,VLL,VIRAT LEASING 
511333,VLSFINANCE,VLS FINANCE
534976,VMART,V-MART RETAIL
533427,VMS,VMS INDUSTRIES
544521,VMSTMT,VMS TMT
543597,VOEPL,VIRTUOSO OPTOELECTRONICS LIMIT
544782,VOGL,VEDANTA OIL AND GAS 
522122,VOITHPAPR,VOITH PAPER FABRICS INDIA
506122,VOLKAI,KAIROSOFT AI SOLUTIONS 
509038,VOLLF,VOLTAIRE LEASING & FINANCE
532757,VOLTAMP,VOLTAMP TRANSFORMERS
500575,VOLTAS,VOLTAS
544765,VPAL,VEGORAMA PUNJABI ANGITHI LIMIT
543974,VPRPL,VISHNU PRAKASH R PUNGLIA LIMIT
542654,VRFILMS,V R FILMS & STUDIOS
538634,VRL,VASUNDHARA RASAYANS
539118,VRLLOG,VRL LOGISTICS 
519331,VSFPROJ,VSF PROJECTS
540252,VSL,VIRAM SUVARN 
534392,VSSL,VARDHMAN SPECIAL STEELS
509966,VSTIND,VST INDUSTRIES
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS
502986,VTL,VARDHMAN TEXTILES
532893,VTMLTD,VTM
517399,VXLINSTR,VXL INSTRUMENTS
541445,WAA,WAA SOLAR 
539337,WAAREE,WAAREE TECHNOLOGIES
533257,WAAREEINDO,INDOSOLAR
534618,WAAREERTL,WAAREE RENEWABLE TECHNOLOGIES
533269,WABAG,VA TECH WABAG
503675,WAGEND,WAGEND INFRA VENTURE
544642,WAKEFIT,WAKEFIT INNOVATIONS 
507410,WALCHANNAG,WALCHANDNAGAR INDUSTRIES
501370,WALCHPF,WALCHAND PEOPLEFIRST
532053,WALLFORT,WALLFORT FINANCIAL SERVICES LT
524212,WANBURY,WANBURY
512063,WARDHEALTH,WARDWIZARD HEALTHCARE
538970,WARDINMOBI,WARDWIZARD INNOVATIONS AND MOB
539132,WARDWIZFBL,WARDWIZARD FOODS AND BEVERAGES
508494,WARRENTEA,WARREN TEA
523660,WATERBASE,WATERBASE
544536,WEALTH,WEALTH FIRST PORTFOLIO MANAGER
517498,WEBELSOLAR,WEBSOL ENERGY SYSTEM
523011,WEIZMANIND,WEIZMANN
543449,WEL,WONDER ELECTRICALS
532144,WELCORP,WELSPUN CORP
524661,WELCURE,WELCURE DRUGS & PHARMACEUTICAL
532553,WELENT,WELSPUN ENTERPRISES LIMTED
533252,WELINV,WELSPUN INVESTMENTS AND COMMER
500365,WELSPLSOL,WELSPUN SPECIALTY SOLUTIONS LI
514162,WELSPUNLIV,WELSPUN LIVING
526431,WELTI,WELTERMAN INTERNATIONAL
505412,WENDT,WENDT (INDIA)
532373,WEPSOLN,WEP SOLUTIONS
538382,WESTLEIRES,WEST LEISURE RESORTS
505533,WESTLIFE,WESTLIFE FOODWORLD
543535,WEWIN,WE WIN 
544570,WEWORK,WEWORK INDIA MANAGEMENT LIMITE
501391,WHBRADY,W.H.BRADY & CO.LTD.
590073,WHEELS,WHEELS INDIA
500238,WHIRLPOOL,WHIRLPOOL OF INDIA
513713,WHITEORG,WHITE ORGANIC AGRO 
519224,WILLAMAGOR,WILLIAMSON MAGOR & COMPANY
519214,WILLIMFI,WILLIAMSON FINANCIAL SERVICES
543329,WINDLAS,WINDLAS BIOTECH 
522029,WINDMACHIN,WINDSOR MACHINES
526471,WINSOMBR,WINSOME BREWERIES
514470,WINSOMTX,WINSOME TEXTILE INDUSTRIES
507685,WIPRO,WIPRO
507817,WIREFABR,WIRES & FABRIKS (SA)
543436,WITS,WHERRELZ IT SOLUTIONS 
504998,WMINIMT,WESTERN MINISTIL
532300,WOCKPHARMA,WOCKHARDT
531396,WOMENNET,WOMEN NETWORKS
538268,WONDERLA,WONDERLA HOLIDAYS
526959,WOODSVILA,WOODSVILLA
544610,WORKMATES,WORKMATES CORE2CLOUD SOLUTION
538451,WORTH,WORTH INVESTMENT & TRADING CO
544577,WORTHPERI,WORTH PERIPHERALS 
544636,WOSAL,WESTERN OVERSEAS STUDY ABROAD
505872,WPIL,WPIL
511147,WSFX,WSFX GLOBAL PAY 
504220,WSI,W.S.INDUSTRIES (INDIA)
500444,WSTCSTPAPR,WEST COAST PAPER MILLS 
526525,WWALUM,WORLDWIDE ALUMINIUM
532616,XCHANGING,XCHANGING SOLUTIONS
542367,XELPMOC,XELPMOC DESIGN AND TECH LIMITE
590013,XPROINDIA,XPRO INDIA
531225,XTGLOBAL,XTGLOBAL INFOTECH
544838,XTRANET,XTRANET TECHNOLOGIES
538521,YAANENT,YAAN ENTERPRISES
544770,YAASHVI,YAASHVI JEWELLERS
544676,YAJUR,YAJUR FIBRES
511012,YAMNINV,YAMINI INVESTMENTS COMPANY
514378,YARNSYN,YARN SYNDICATE
539939,YASHCHEM,YASH CHEMEX 
544708,YASHHTEJ,YASHHTEJ INDUSTRIES (INDIA) LI
523650,YASHINNO,YASH INNOVENTURES
511601,YASHMGM,YASH MANAGEMENT & SATELLITE LT
541167,YASHO,YASHO INDUSTRIES
530063,YASHRAJC,YASHRAJ CONTAINEURS
543950,YATHARTH,YATHARTH HOSPITAL & TRAUMA CAR
532648,YESBANK,YES BANK
511702,YOGI,YOGI
522209,YOGISUNG,YOGI SUNG-WON (INDIA)
530675,YORKEXP,YORK EXPORTS
540980,YSL,THE YAMUNA SYNDICATE
540550,YUG,YUG DECOR 
522108,YUKEN,YUKEN INDIA
533149,YUNIKM,YUNIK MANAGING ADVISORS LIMITE
536846,YURANUS,YURANUS INFRASTRUCTURE
531663,YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS
544568,ZAPPFRESH,DSM FRESH FOODS 
523054,ZBINTXPP,BINAYAK TEX PROCESSORS
531043,ZDHJERK,DHANVANTRI JEEVAN REKHA
539963,ZEAL,ZEAL AQUA 
505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES
533287,ZEELEARN,ZEE LEARN
532794,ZEEMEDIA,ZEE MEDIA CORPORATION
544563,ZELIO,ZELIO E MOBILITY 
514266,ZENIFIB,ZENITH FIBRES
512553,ZENITHEXPO,ZENITH EXPORTS
530665,ZENITHHE,ZENITH HEALTH CARE
531845,ZENITHSTL,ZENITH STEEL PIPES AND  INDUST
532039,ZENOTECH,ZENOTECH LABORATORIES
504067,ZENSARTECH,ZENSAR TECHNOLOGIES
533339,ZENTEC,ZEN TECHNOLOGIES
533023,ZFCVINDIA,ZF COMMERCIAL VEHICLE CONTROL
505163,ZFSTEERING,Z.F.STEERING GEAR (INDIA)
502850,ZGAEKWAR,GAEKWAR MILLS
501111,ZGOLDINV,GOLD ROCK INVESTMENTS
505520,ZHEMHOLD,HEM HOLDINGS & TRADING
541400,ZIMLAB,ZIM LABORATORIES 
538579,ZINEMA,ZINEMA MEDIA AND ENTERTAINMENT
513012,ZJEETMAC,JEET MACHINE TOOLS
505585,ZKOVALIN,KOVALAM INVESTMENT & TRADING C
511018,ZMILGFIN,MILGREY FINANCE & INVESTMENT L
504356,ZMULTIPU,MULTIPURPOSE TRADING & AGENCIE
521163,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.
503641,ZODIACVEN,ZODIAC VENTURES
512587,ZODJRDMKJ,ZODIAC-JRD-MKJ
506640,ZR2,ZR2 BIOENERGY
512020,ZSARACOM,SARASWATI COMMERCIAL (INDIA) L
503893,ZSATYASL,SATYAM SILK MILLS
509910,ZSOUTGAS,THE SOUTHERN GAS 
503624,ZSVARAJT,SVARAJ TRADING & AGENCIES
534742,ZUARI,ZUARI AGRO CHEMICALS
500780,ZUARIIND,ZUARI INDUSTRIES 
504988,ZWELCAST,WELCAST STEELS
532321,ZYDUSLIFE,ZYDUS LIFESCIENCES 
531335,ZYDUSWELL,ZYDUS WELLNESS
