Date,Client_Index_Futures_Long,Client_Index_Futures_Short,Client_Index_Futures_Net,Client_Stock_Futures_Long,Client_Stock_Futures_Short,Client_Stock_Futures_Net,Client_Index_Call_Long,Client_Index_Call_Short,Client_Index_Put_Long,Client_Index_Put_Short,DII_Index_Futures_Long,DII_Index_Futures_Short,DII_Index_Futures_Net,DII_Stock_Futures_Long,DII_Stock_Futures_Short,DII_Stock_Futures_Net,DII_Index_Call_Long,DII_Index_Call_Short,DII_Index_Put_Long,DII_Index_Put_Short,FII_Index_Futures_Long,FII_Index_Futures_Short,FII_Index_Futures_Net,FII_Stock_Futures_Long,FII_Stock_Futures_Short,FII_Stock_Futures_Net,FII_Index_Call_Long,FII_Index_Call_Short,FII_Index_Put_Long,FII_Index_Put_Short,Pro_Index_Futures_Long,Pro_Index_Futures_Short,Pro_Index_Futures_Net,Pro_Stock_Futures_Long,Pro_Stock_Futures_Short,Pro_Stock_Futures_Net,Pro_Index_Call_Long,Pro_Index_Call_Short,Pro_Index_Put_Long,Pro_Index_Put_Short,Total_Index_Futures_OI,FII_Long_Ratio_Pct
2026-06-30,247940,61833,186107,3159794,185689,2974105,1786336,1594036,1224600,1941469,72667,11786,60881,246518,4278999,-4032481,3350,0,23205,179,33502,289912,-256410,3743679,3233585,510094,330405,563503,750617,218081,39762,30340,9422,854102,305820,548282,575773,538325,700644,539336,393871,10.36
2026-07-01,251066,63543,187523,3194768,198901,2995867,2163161,2028147,1888743,2586510,72675,11786,60889,253022,4287615,-4034593,3485,0,25675,179,32476,292535,-260059,3771958,3275109,496849,424988,674108,881237,375453,40082,28435,11647,869585,327708,541877,736795,626175,907476,740987,396299,9.99
2026-07-02,243441,65455,177986,3188761,209794,2978967,2268313,2209220,2447661,3024894,76185,11589,64596,260380,4299854,-4039474,3460,40,25675,1019,29443,286343,-256900,3804985,3270416,534569,439185,664085,859057,417015,40808,26490,14318,865927,339989,525938,772614,610227,974285,863750,389877,9.32
2026-07-03,239868,67171,172697,3193072,215579,2977493,3096998,3007973,2747363,3360184,76163,11589,64574,273405,4308220,-4034815,4090,835,26055,1014,29772,280539,-250767,3835098,3287749,547349,479396,712869,921556,444381,44875,31379,13496,866163,356190,509973,929076,787884,1027040,916435,390678,9.59
2026-07-06,232341,67709,164632,3179272,234871,2944401,2801650,2754218,3400685,3913827,77668,11572,66096,287044,4297008,-4009964,4195,800,26015,1779,32686,273965,-241279,3856372,3284328,572044,481814,670467,973972,516945,42645,32094,10551,864025,370506,493519,962571,824746,1246877,1214999,385340,10.66
2026-07-07,228252,64093,164159,3162432,246922,2915510,1803242,1631914,1500941,2015837,80816,11572,69244,287662,4279786,-3992124,5290,90,26027,229,32710,271548,-238838,3845780,3242088,603692,355937,544458,718833,275050,38805,33370,5435,867367,394445,472922,583538,571546,632342,587027,380583,10.75
2026-07-08,245471,58316,187155,3095220,233127,2862093,2773248,2479076,1722410,2351332,79832,8602,71230,298456,4219367,-3920911,6745,940,28169,369,30225,298811,-268586,3804278,3226723,577555,486150,769301,912286,365622,46256,36055,10201,888725,407462,481263,920746,937573,744822,690364,401784,9.19
2026-07-09,238476,58860,179616,3125733,248751,2876982,2877150,2705175,2163635,2809195,78283,8602,69681,301278,4245102,-3943824,7051,950,28649,369,31455,297706,-266251,3815377,3223806,591571,496386,752614,935784,411559,50489,33535,16954,901430,426159,475271,906869,828716,886700,793645,398703,9.56
2026-07-10,230182,60551,169631,3108529,263369,2845160,2678011,2639136,2788195,3417713,78304,10880,67424,322858,4261952,-3939094,5721,900,28739,304,34427,289138,-254711,3841103,3202675,638428,520634,739245,1058720,580162,51172,33516,17656,903186,447680,455506,973913,798997,1201939,1079415,394085,10.64
2026-07-13,228874,62043,166831,3136160,276185,2859975,2916605,2897584,3534672,4141090,78213,10880,67333,339787,4278776,-3938989,6036,915,32812,304,32009,287122,-255113,3833241,3205416,627825,507535,683709,1075158,620999,50458,29509,20949,922639,471450,451189,1002009,849976,1470340,1350590,389554,10.03
2026-07-14,236786,57754,179032,3165551,283269,2882282,1988310,1862244,1558376,2187395,76373,10960,65413,356748,4248154,-3891406,6095,830,32414,154,26671,292136,-265465,3783940,3237702,546238,425667,604801,815790,317466,48801,27781,21020,964424,501538,462886,716728,668925,723668,625233,388631,8.37
2026-07-15,230456,57864,172592,3180859,296919,2883940,2468399,2356107,1859909,2510574,76670,10920,65750,379348,4242463,-3863115,5990,800,32404,274,26357,289069,-262712,3770340,3252827,517513,454643,684037,894399,393471,52300,27930,24370,998927,537265,461662,880391,768480,801196,683589,385783,8.36
2026-07-16,228686,59851,168835,3179481,296958,2882523,2705275,2620666,2103936,2749094,74619,10920,63699,374634,4264717,-3890083,7715,0,32404,214,25419,275305,-249886,3784692,3250525,534167,484524,703407,915636,427465,46950,29598,17352,1039156,565763,473393,944098,817538,891192,766395,375674,8.45
2026-07-17,219094,73128,145966,3158159,324434,2833725,2387972,2599692,3123046,3593778,74763,15604,59159,395684,4246695,-3851011,7590,26,32374,164,30554,247082,-216528,3780034,3226489,553545,584454,653865,1048195,650336,40283,28880,11403,1072053,608312,463741,1063247,789680,1304060,1263397,364694,11.01
2026-07-20,215325,65941,149384,3164722,312153,2852569,2859358,2963923,3159938,3777033,74318,15512,58806,394872,4252674,-3857802,7640,40,33849,182,25335,245158,-219823,3764392,3210689,553703,538235,688092,1038902,628369,46089,34456,11633,1090966,639436,451530,1111291,864469,1323625,1150730,361067,9.37
2026-07-21,214933,66852,148081,3211868,322286,2889582,2226814,2080039,1721080,2330256,91039,15512,75527,397830,4247390,-3849560,7715,30,33897,182,23712,252559,-228847,3764692,3240746,523946,472444,642499,871686,362759,41021,35782,5239,1127312,691280,436032,724714,709118,779626,713092,370705,8.58
2026-07-22,227949,63366,164583,3224508,333164,2891344,3016955,2844682,2004385,2696167,89529,15707,73822,401268,4222046,-3820778,7815,120,34284,182,24436,276140,-251704,3772145,3261469,510676,588956,837929,1009374,464966,44801,31502,13299,1163936,745178,418758,1084005,1015000,897069,783797,386715,8.13
2026-07-23,232911,65424,167487,3196204,316879,2879325,3445334,3278282,2142806,2912153,83066,15760,67306,403988,4228114,-3824126,7815,225,35354,185,24274,287356,-263082,3753431,3206282,547149,618665,933152,1037634,491106,60363,32074,28289,1049022,651370,397652,1233629,1093784,957379,769727,400614,7.79
2026-07-24,239763,63265,176498,3192332,278253,2914079,3506533,3461767,2630865,3333756,80806,15678,65128,406764,4311708,-3904944,7815,275,41274,225,28237,299084,-270847,3754752,3180040,574712,681831,940641,1125560,590382,64445,35224,29221,975847,559694,416153,1325852,1119349,1056485,929820,413251,8.63
2026-07-27,230926,61733,169193,3186895,288415,2898480,3446702,3380079,3189753,3844111,80730,15645,65085,420312,4350550,-3930238,7770,235,50746,225,28429,295354,-266925,3745860,3094669,651191,693833,919371,1124890,642841,65692,33045,32647,922798,542231,380567,1233529,1082150,1269977,1148189,405777,8.78
2026-07-28,205837,52584,153253,3072856,194452,2878404,1757449,1568403,1373039,1996366,70112,15641,54471,258616,4199595,-3940979,3360,80,38202,125,21862,227463,-205601,3515193,2950984,564209,304843,552390,733568,211668,20281,22404,-2123,817070,318704,498366,532086,476865,553144,489794,318092,8.77
2026-07-29,192134,56744,135390,3055276,211014,2844262,2023947,2015299,2074938,2561131,69833,15641,54192,269347,4217525,-3948178,4410,80,46039,125,23204,218022,-194818,3510264,2883886,626378,402321,560534,778070,300894,27987,22751,5236,810213,332675,477538,715192,569957,738386,775283,313158,9.62
2026-07-30,192228,58740,133488,3073832,218238,2855594,2275804,2235930,2524210,2994419,69579,20021,49558,270241,4201679,-3931438,4425,80,52470,65,24435,211047,-186612,3497629,2875340,622289,424574,600859,798055,357330,27208,23642,3566,806601,353046,453555,776587,644520,868220,891141,313450,10.38
2026-07-31,189825,61901,127924,3074728,227207,2847521,2558236,2534120,2962505,3650125,65228,20021,45207,275335,4215043,-3939708,4575,80,52790,90,24761,197874,-173113,3504120,2859657,644463,452291,636816,908013,454243,25720,25738,-18,811664,363940,447724,892107,736193,1286439,1105289,305534,11.12
2026-08-03,180339,64057,116282,3084746,234348,2850398,2812903,2870577,3482907,4043939,65551,19896,45655,284282,4207205,-3922923,5140,900,52750,845,26545,177361,-150816,3495859,2852633,643226,512688,641218,988969,555574,23296,34417,-11121,806744,377445,429299,975714,793751,1291329,1215597,295731,13.02
2026-08-04,193780,59483,134297,3138160,257471,2880689,2036751,1858946,1672968,2172970,53395,15556,37839,288649,4208241,-3919592,5370,100,48525,0,25701,179474,-153773,3492641,2865103,627538,419226,584223,758507,272779,24532,42895,-18363,808127,396762,411365,650792,668870,567612,601864,297408,12.53
2026-08-05,194961,58810,136151,3163265,261342,2901923,2555208,2479092,1987886,2545506,54768,19776,34992,291515,4253166,-3961651,5340,80,49779,0,25437,184340,-158903,3509076,2873001,636075,446265,674856,791017,329845,32893,45133,-12240,830617,406964,423653,919712,772498,724252,677583,308059,12.13
2026-08-06,183769,59902,123867,3160894,258551,2902343,2527303,2560736,2429368,2827857,54252,19776,34476,313127,4274832,-3961705,5895,80,50694,0,27655,172773,-145118,3520556,2881392,639164,504478,667523,810226,422599,32797,46022,-13225,839929,419731,420198,873393,682729,774860,814693,298473,13.8
2026-08-07,189917,59531,130386,3169436,254526,2914910,3056750,3091110,2446522,3013273,54109,19776,34333,323928,4292525,-3968597,7070,92,52164,0,26129,176187,-150058,3518604,2885070,633534,586358,799389,840884,426472,32229,46890,-14661,841943,421790,420153,1128509,888096,934475,834301,302384,12.91
2026-08-10,191745,61393,130352,3185509,260286,2925223,3366275,3386935,2955174,3508031,54369,19776,34593,328844,4303314,-3974470,7070,60,50647,0,25556,177719,-152163,3515936,2888986,626950,573876,773812,905739,475947,33097,45879,-12782,850823,428526,422297,1192352,978766,1128006,1055589,304767,12.57
2026-08-11,196678,61004,135674,3205741,258083,2947658,2174211,1985478,1710323,2233593,51393,19808,31585,334027,4326964,-3992937,7020,30,51200,0,24269,180400,-156131,3509424,2892910,616514,417329,614908,800126,314982,33910,45038,-11128,865903,437138,428765,671656,669801,651956,665030,306250,11.86
2026-08-12,202589,57690,144899,3243912,266261,2977651,2691819,2544031,2063199,2637341,50085,20040,30045,333214,4374788,-4041574,7400,130,50975,0,27560,192729,-165169,3520189,2895927,624262,459680,690619,863065,363328,35869,45644,-9775,899504,459843,439661,910526,834644,760154,736724,316103,12.51
2026-08-13,206578,57192,149386,3262993,265777,2997216,3079457,2885085,2445670,2931232,50089,20040,30049,329742,4400081,-4070339,7400,110,50751,0,27487,196189,-168702,3528485,2900054,628431,477249,766090,895305,421189,36385,47118,-10733,911616,466924,444692,1045293,958113,849565,888870,320539,12.29
2026-08-14,211638,55956,155682,3275125,261974,3013151,3205535,3072956,2649873,3257565,50830,20040,30790,329392,4402412,-4073020,7380,130,50603,0,25537,202235,-176698,3535257,2910988,624269,537355,814000,975053,477877,36280,46054,-9774,918232,482632,435600,1122941,986124,1024818,964904,324285,11.21
2026-08-17,215653,55062,160591,3294002,262390,3031612,3502967,3407366,2930320,3591086,50815,19776,31039,334344,4429649,-4095305,7390,80,46308,0,25299,206886,-181587,3547694,2919718,627976,606002,834527,1019884,517429,34053,44096,-10043,935593,499876,435717,1135458,1009844,1142752,1030750,325820,10.9
2026-08-18,226578,52782,173796,3331486,268369,3063117,2650275,2354637,1772503,2469903,50874,19801,31073,339009,4432841,-4093832,7340,70,47308,100,25502,219660,-194158,3554988,2949625,605363,453048,684709,946223,335143,35523,46234,-10711,963739,538387,425352,754989,826235,712472,673359,338477,10.4
2026-08-19,237939,52531,185408,3354294,282605,3071689,3332338,3059377,2098952,2811771,47420,19851,27569,345371,4450101,-4104730,7340,70,44204,100,24870,234677,-209807,3580969,2963832,617137,551764,865350,1026054,454430,38025,41195,-3170,999703,583799,415904,1036616,1003261,841394,744304,348254,9.58
2026-08-20,230698,57393,173305,3321427,261692,3059735,2977400,2866063,2650666,3341328,47113,19835,27278,351385,4467747,-4116362,8221,80,44254,0,24335,236448,-212113,3630708,2964410,666298,555019,788812,1069438,590522,49571,38041,11530,914851,524522,390329,976354,862039,1142299,974807,351717,9.33
2026-08-21,228719,57703,171016,3342459,266272,3076187,3181286,3116422,2927817,3625353,47906,19791,28115,366957,4485936,-4118979,8221,130,44254,0,26060,235915,-209855,3655491,2973732,681759,605959,824072,1107435,639488,50287,39563,10724,881221,520188,361033,1122093,976935,1270133,1084798,352972,9.95
2026-08-24,236736,55580,181156,3332483,252308,3080175,4129857,3902845,2812592,3656581,44784,19764,25020,382167,4498002,-4115835,8246,237,63572,20,27079,246462,-219383,3628809,2944993,683816,835264,1034944,1166125,584167,51987,38780,13207,850473,498629,351844,1306384,1341724,1173286,974806,360586,9.9
2026-08-25,218413,60777,157636,3232366,183211,3049155,1673419,1578726,1535931,2139953,37106,19764,17342,262916,4363222,-4100306,4201,266,30503,40,23857,208084,-184227,3435001,2834383,600618,333003,531433,819216,269780,32516,23267,9249,754573,304040,450533,553934,454133,611629,587505,311892,10.29
2026-08-26,223646,63363,160283,3309656,194625,3115031,2512058,2320987,1853031,2516035,37353,19764,17589,272637,4396969,-4124332,4201,296,32019,40,25651,211711,-186060,3425528,2857765,567763,433630,669515,867038,311287,38116,29928,8188,779206,337668,441538,760188,719280,700084,624810,324766,10.81
2026-08-27,236277,62119,174158,3356195,202027,3154168,3347782,3058629,2005423,2766406,39277,19764,19513,280888,4417260,-4136372,4676,351,33554,40,24190,221982,-197792,3420712,2879342,541370,501788,767644,976716,350356,40235,36114,4121,791489,350655,440834,952746,980368,835738,734629,339979,9.83
2026-08-28,240128,63169,176959,3366585,205567,3161018,3303540,3212343,2438836,3163902,43377,23164,20213,287023,4451007,-4163984,4676,326,34529,40,24157,226790,-202633,3433551,2884325,549226,536783,766803,1018674,424314,41362,35901,5461,806481,352741,453740,1056433,921960,967418,871201,349024,9.63
2026-08-31,243172,64953,178219,3399737,207114,3192623,3753284,3557602,2879869,3565915,43452,23164,20288,295304,4516143,-4220839,4676,366,31824,40,24195,233510,-209315,3460600,2896720,563880,646758,872220,1075482,524075,44539,33731,10808,826373,362037,464336,1122063,1096592,1123332,1020477,355358,9.39
2026-09-01,251892,64762,187130,3388948,203620,3185328,2404377,2142394,1601079,2358027,43641,23164,20477,300978,4496859,-4195881,5176,341,31963,40,24718,246750,-222032,3449700,2898377,551323,404624,652685,911336,278871,44427,30002,14425,818606,359376,459230,743625,762383,707472,614913,364678,9.11
2026-09-02,260288,60218,200070,3375603,202107,3173496,3059089,2786022,2133820,2845960,42113,28846,13267,308826,4543311,-4234485,5176,916,30048,40,28537,257700,-229163,3466665,2873663,593002,461823,761076,971327,378104,46234,30408,15826,825391,357404,467987,853160,831235,784778,695869,377172,9.97
2026-09-03,261619,55623,205996,3385672,209099,3176573,3751431,3368894,2367385,3169206,42163,28876,13287,321637,4559199,-4237562,5176,1066,32079,40,33502,268604,-235102,3467706,2857809,609897,554883,867090,1051305,401256,48193,32374,15819,814423,363331,451092,1079067,1153508,964885,845152,385477,11.09
2026-09-04,261701,51859,209842,3395893,210809,3185084,3669328,3443458,2808996,3525254,42445,31076,11369,325145,4600784,-4275639,5176,1281,32147,40,33689,269527,-235838,3462494,2832351,630143,561316,864770,1070255,489344,46273,31646,14627,829131,368719,460412,1109513,1035824,1078081,974841,384108,11.11
2026-09-07,269796,50886,218910,3427173,209033,3218140,4830139,4462619,2778365,3667673,42493,31440,11053,325074,4621664,-4296590,4901,1251,31134,40,34987,285080,-250093,3444092,2842499,601593,798438,1096540,1104502,473355,50324,30194,20130,846402,369545,476857,1448678,1521746,1150500,923433,397600,10.93
2026-09-08,276494,50856,225638,3429721,216735,3212986,2723552,2379913,1729532,2473152,43447,32175,11272,326160,4626984,-4300824,5201,1768,30873,40,37183,298740,-261557,3442999,2851127,591872,462231,764313,971982,321337,54219,29572,24647,862396,366430,495966,839189,884179,669242,607100,411343,11.07
2026-09-09,283444,52964,230480,3457157,217175,3239982,3465517,3138861,2015007,2846685,43738,29127,14611,342847,4648076,-4305229,5201,3767,49673,0,39027,315277,-276250,3454240,2889772,564468,563759,906402,1070563,410311,63306,32147,31159,881001,380222,500779,1088947,1074395,796832,675079,429515,11.02
2026-09-10,286829,55858,230971,3460539,214728,3245811,3945571,3565411,2355516,3170018,43284,28392,14892,354539,4636004,-4281465,5401,3901,50538,0,39694,321538,-281844,3455879,2913959,541920,628810,947681,1124731,461967,66741,30760,35981,878487,384753,493734,1124666,1187456,917176,815976,436548,10.99
2026-09-11,286353,54865,231488,3478897,213571,3265326,3847943,3618281,3126037,3879158,43743,29395,14348,352254,4643802,-4291548,5401,3350,56824,0,41252,326134,-284882,3454581,2934979,519602,675792,962890,1331606,661895,66613,27567,39046,897564,390944,506620,1175140,1119754,1180310,1153725,437961,11.23
2026-09-15,292649,53186,239463,3464797,223232,3241565,2831955,2397187,1649909,2437390,43240,29518,13722,353928,4603044,-4249116,5101,1710,53470,0,46258,337310,-291052,3431913,2931900,500013,528339,841380,1058367,379847,68738,30871,37867,901170,393632,507538,833958,959076,725089,669598,450885,12.06
2026-09-16,289936,56634,233302,3445234,228230,3217004,3011455,2713125,2259579,2870213,40557,28011,12546,360574,4613178,-4252604,5539,1963,50325,0,47446,335549,-288103,3454477,2918400,536077,598953,887159,1136529,556367,72202,29947,42255,899938,400415,499523,924260,937961,858812,878666,450141,12.39
2026-09-17,295116,56168,238948,3456527,228245,3228282,3393646,3103248,2677261,3389439,40622,27764,12858,364586,4617954,-4253368,6939,2690,54885,50,47548,337589,-290041,3469011,2929446,539565,645825,928717,1186632,573922,68177,29942,38235,896062,410541,485521,1062451,1074206,1021913,977280,451463,12.35
2026-09-18,297981,56561,241420,3469998,230281,3239717,3604780,3371765,3094248,3890845,40741,27774,12967,365915,4599506,-4233591,8009,2390,57485,200,48406,336834,-288428,3448501,2947706,500795,690977,959379,1299085,668632,64601,30560,34041,906936,413857,493079,1111636,1081869,1192066,1083208,451729,12.57
2026-09-21,297064,55345,241719,3479598,248080,3231518,3801153,3618526,3759123,4586864,40954,27774,13180,372103,4583596,-4211493,8707,2590,69560,0,47731,338277,-290546,3458177,2953459,504718,724548,980904,1393670,755240,64099,28452,35647,916159,440902,475257,1157470,1089858,1416784,1297033,449848,12.37
2026-09-22,300851,55140,245711,3499040,256318,3242722,2691260,2385339,1888142,2615197,40955,27774,13181,374952,4580844,-4205892,12609,1975,63189,0,40257,343165,-302908,3476168,2969294,506874,561866,818240,1066896,424670,70336,26320,44016,933538,477242,456296,723801,783981,709217,687577,452399,10.5
